,index,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Country,Debut Year,Last Year,Total Years,Innings per Matches,Not outs per innings,Arithmatic Average of Total Runs by Inns Played,Not Out when scored highest,HS Numeric,100's per innings,50's per innings,0's per innings,4s numeric,6s numeric,boundaries,4s per Inns,6s per Inns,Boundary Ave per Inns,boundaries per innings,runs scored by boundaries,boundaries to runs ratio,runs without boundaries,BF without boundaries,Strike Rate without boundaries,Avg runs per year
702,1640,Hamid Hassan ,2009-2019,38,22.0,6.0,107.0,17,6.68,195.0,54.87,0.0,0.0,4.0,10,3,AFGHANISTAN,2009,2019,10,0.5789473684210527,0.2727272727272727,4.863636363636363,0,17,0.0,0.0,0.18181818181818182,10,3,13,0.45454545454545453,0.13636363636363635,2.6363636363636362,0.5909090909090909,58,0.5420560747663551,49.0,182.0,26.923076923076923,10.7
703,1641,Hashmatullah Shahidi ,2013-2021,41,41.0,6.0,1154.0,97*,32.97,1792.0,64.39,0.0,10.0,4.0,98,4,AFGHANISTAN,2013,2021,8,1.0,0.14634146341463414,28.146341463414632,1,97,0.0,0.24390243902439024,0.0975609756097561,98,4,102,2.3902439024390243,0.0975609756097561,10.146341463414634,2.4878048780487805,416,0.36048526863084923,738.0,1690.0,43.66863905325444,144.25
704,1647,Izatullah Dawlatzai ,2010-2015,5,3.0,1.0,7.0,6*,3.5,27.0,25.92,0.0,0.0,1.0,1,0,AFGHANISTAN,2010,2015,5,0.6,0.3333333333333333,2.3333333333333335,1,6,0.0,0.0,0.3333333333333333,1,0,1,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,4,0.5714285714285714,3.0,26.0,11.538461538461538,1.4
705,1648,Javed Ahmadi ,2010-2021,47,44.0,0.0,1049.0,81,23.84,1380.0,76.01,0.0,7.0,2.0,123,16,AFGHANISTAN,2010,2021,11,0.9361702127659575,0.0,23.84090909090909,0,81,0.0,0.1590909090909091,0.045454545454545456,123,16,139,2.7954545454545454,0.36363636363636365,13.363636363636363,3.159090909090909,588,0.5605338417540515,461.0,1241.0,37.14746172441579,95.36363636363636
706,1650,Karim Sadiq ,2009-2016,24,22.0,2.0,475.0,114*,23.75,587.0,80.91,2.0,0.0,3.0,49,15,AFGHANISTAN,2009,2016,7,0.9166666666666666,0.09090909090909091,21.59090909090909,1,114,0.09090909090909091,0.0,0.13636363636363635,49,15,64,2.227272727272727,0.6818181818181818,13.0,2.909090909090909,286,0.6021052631578947,189.0,523.0,36.137667304015295,67.85714285714286
707,1652,Mirwais Ashraf ,2009-2016,46,38.0,11.0,387.0,52*,14.33,543.0,71.27,0.0,1.0,3.0,22,16,AFGHANISTAN,2009,2016,7,0.8260869565217391,0.2894736842105263,10.18421052631579,1,52,0.0,0.02631578947368421,0.07894736842105263,22,16,38,0.5789473684210527,0.42105263157894735,4.842105263157895,1.0,184,0.4754521963824289,203.0,505.0,40.1980198019802,55.285714285714285
708,1653,Mohammad Nabi ,2009-2021,127,114.0,12.0,2817.0,116,27.61,3313.0,85.02,1.0,15.0,6.0,177,89,AFGHANISTAN,2009,2021,12,0.8976377952755905,0.10526315789473684,24.710526315789473,0,116,0.008771929824561403,0.13157894736842105,0.05263157894736842,177,89,266,1.5526315789473684,0.7807017543859649,10.894736842105264,2.3333333333333335,1242,0.44089456869009586,1575.0,3047.0,51.69018706924844,234.75
709,1654,Mohammad Shahzad ,2009-2019,84,84.0,3.0,2727.0,131*,33.66,3082.0,88.48,6.0,14.0,4.0,323,55,AFGHANISTAN,2009,2019,10,1.0,0.03571428571428571,32.464285714285715,1,131,0.07142857142857142,0.16666666666666666,0.047619047619047616,323,55,378,3.8452380952380953,0.6547619047619048,19.30952380952381,4.5,1622,0.5947928126145948,1105.0,2704.0,40.86538461538461,272.7
710,1658,Najibullah Zadran ,2012-2021,70,64.0,9.0,1615.0,104*,29.36,1810.0,89.22,1.0,11.0,4.0,135,58,AFGHANISTAN,2012,2021,9,0.9142857142857143,0.140625,25.234375,1,104,0.015625,0.171875,0.0625,135,58,193,2.109375,0.90625,13.875,3.015625,888,0.5498452012383901,727.0,1617.0,44.959802102659246,179.44444444444446
711,1660,Naveen-ul-Haq ,2016-2021,7,5.0,4.0,21.0,10*,21.0,29.0,72.41,0.0,0.0,0.0,3,0,AFGHANISTAN,2016,2021,5,0.7142857142857143,0.8,4.2,1,10,0.0,0.0,0.0,3,0,3,0.6,0.0,2.4,0.6,12,0.5714285714285714,9.0,26.0,34.61538461538461,4.2
712,1661,Nawroz Mangal ,2009-2016,49,48.0,6.0,1139.0,129,27.11,1512.0,75.33,2.0,4.0,4.0,99,27,AFGHANISTAN,2009,2016,7,0.9795918367346939,0.125,23.729166666666668,0,129,0.041666666666666664,0.08333333333333333,0.08333333333333333,99,27,126,2.0625,0.5625,11.625,2.625,558,0.48990342405618964,581.0,1386.0,41.91919191919192,162.71428571428572
713,1663,Noor Ali Zadran ,2009-2019,51,50.0,1.0,1216.0,114,24.81,1923.0,63.23,1.0,7.0,4.0,132,4,AFGHANISTAN,2009,2019,10,0.9803921568627451,0.02,24.32,0,114,0.02,0.14,0.08,132,4,136,2.64,0.08,11.040000000000001,2.72,552,0.45394736842105265,664.0,1787.0,37.15724678231673,121.6
714,1666,Rahmat Shah ,2013-2021,76,72.0,3.0,2467.0,114,35.75,3493.0,70.62,5.0,16.0,3.0,215,28,AFGHANISTAN,2013,2021,8,0.9473684210526315,0.041666666666666664,34.263888888888886,0,114,0.06944444444444445,0.2222222222222222,0.041666666666666664,215,28,243,2.986111111111111,0.3888888888888889,14.277777777777779,3.375,1028,0.4167004458856911,1439.0,3250.0,44.276923076923076,308.375
715,1667,Rashid Khan ,2015-2021,74,58.0,9.0,1008.0,60*,20.57,976.0,103.27,0.0,5.0,6.0,86,36,AFGHANISTAN,2015,2021,6,0.7837837837837838,0.15517241379310345,17.379310344827587,1,60,0.0,0.08620689655172414,0.10344827586206896,86,36,122,1.4827586206896552,0.6206896551724138,9.655172413793103,2.103448275862069,560,0.5555555555555556,448.0,854.0,52.459016393442624,168.0
716,1669,Samiullah Shinwari ,2009-2019,84,74.0,12.0,1811.0,96,29.2,2765.0,65.49,0.0,11.0,1.0,137,26,AFGHANISTAN,2009,2019,10,0.8809523809523809,0.16216216216216217,24.472972972972972,0,96,0.0,0.14864864864864866,0.013513513513513514,137,26,163,1.8513513513513513,0.35135135135135137,9.513513513513514,2.2027027027027026,704,0.3887355052457206,1107.0,2602.0,42.54419677171406,181.1
717,1671,Shabir Noori ,2010-2016,10,10.0,0.0,191.0,94,19.1,300.0,63.66,0.0,1.0,2.0,21,3,AFGHANISTAN,2010,2016,6,1.0,0.0,19.1,0,94,0.0,0.1,0.2,21,3,24,2.1,0.3,10.2,2.4,102,0.5340314136125655,89.0,276.0,32.2463768115942,31.833333333333332
718,1672,Shafiqullah ,2009-2018,24,21.0,2.0,430.0,56,22.63,408.0,105.39,0.0,2.0,4.0,27,24,AFGHANISTAN,2009,2018,9,0.875,0.09523809523809523,20.476190476190474,0,56,0.0,0.09523809523809523,0.19047619047619047,27,24,51,1.2857142857142858,1.1428571428571428,12.0,2.4285714285714284,252,0.586046511627907,178.0,357.0,49.85994397759104,47.77777777777778
719,1673,Shapoor Zadran ,2009-2019,44,27.0,17.0,67.0,17,6.7,160.0,41.87,0.0,0.0,4.0,5,3,AFGHANISTAN,2009,2019,10,0.6136363636363636,0.6296296296296297,2.4814814814814814,0,17,0.0,0.0,0.14814814814814814,5,3,8,0.18518518518518517,0.1111111111111111,1.4074074074074074,0.2962962962962963,38,0.5671641791044776,29.0,152.0,19.078947368421055,6.7
720,1674,Sharafuddin Ashraf ,2014-2019,17,10.0,3.0,66.0,21,9.42,100.0,66.0,0.0,0.0,2.0,3,2,AFGHANISTAN,2014,2019,5,0.5882352941176471,0.3,6.6,0,21,0.0,0.0,0.2,3,2,5,0.3,0.2,2.4000000000000004,0.5,24,0.36363636363636365,42.0,95.0,44.21052631578947,13.2
721,1681,Aamer Malik ,1988-1994,24,23.0,1.0,556.0,90,25.27,989.0,56.21,0.0,5.0,1.0,40+,0+,PAKISTAN,1988,1994,6,0.9583333333333334,0.043478260869565216,24.17391304347826,0,90,0.0,0.21739130434782608,0.043478260869565216,40,0,40,1.7391304347826086,0.0,6.956521739130435,1.7391304347826086,160,0.28776978417266186,396.0,949.0,41.72813487881981,92.66666666666667
722,1683,Aamer Sohail ,1990-2000,156,155.0,5.0,4780.0,134,31.86,7297.0,65.5,5.0,31.0,10.0,467+,20+,PAKISTAN,1990,2000,10,0.9935897435897436,0.03225806451612903,30.838709677419356,0,134,0.03225806451612903,0.2,0.06451612903225806,467,20,487,3.0129032258064514,0.12903225806451613,12.825806451612902,3.141935483870968,1988,0.41589958158995816,2792.0,6810.0,40.99853157121879,478.0
723,1685,Aaqib Javed ,1988-1998,163,51.0,26.0,267.0,45*,10.68,456.0,58.55,0.0,0.0,7.0,15,7,PAKISTAN,1988,1998,10,0.3128834355828221,0.5098039215686274,5.235294117647059,1,45,0.0,0.0,0.13725490196078433,15,7,22,0.29411764705882354,0.13725490196078433,2.0,0.43137254901960786,102,0.38202247191011235,165.0,434.0,38.0184331797235,26.7
724,1686,Abdul Qadir ,1983-1993,104,68.0,26.0,641.0,41*,15.26,849.0,75.5,0.0,0.0,6.0,36,17,PAKISTAN,1983,1993,10,0.6538461538461539,0.38235294117647056,9.426470588235293,1,41,0.0,0.0,0.08823529411764706,36,17,53,0.5294117647058824,0.25,3.6176470588235294,0.7794117647058824,246,0.3837753510140406,395.0,796.0,49.62311557788945,64.1
725,1687,Abdul Razzaq ,1996-2011,261,225.0,57.0,5031.0,112,29.94,6160.0,81.67,3.0,23.0,13.0,379,124,PAKISTAN,1996,2011,15,0.8620689655172413,0.25333333333333335,22.36,0,112,0.013333333333333334,0.10222222222222223,0.057777777777777775,379,124,503,1.6844444444444444,0.5511111111111111,10.044444444444444,2.2355555555555555,2260,0.44921486781951897,2771.0,5657.0,48.98356019091391,335.4
726,1689,Abdur Rehman ,2006-2014,31,23.0,6.0,142.0,31,8.35,263.0,53.99,0.0,0.0,4.0,11,1,PAKISTAN,2006,2014,8,0.7419354838709677,0.2608695652173913,6.173913043478261,0,31,0.0,0.0,0.17391304347826086,11,1,12,0.4782608695652174,0.043478260869565216,2.1739130434782608,0.5217391304347826,50,0.352112676056338,92.0,251.0,36.65338645418327,17.75
727,1692,Ahmed Shehzad ,2009-2017,81,81.0,1.0,2605.0,124,32.56,3614.0,72.08,6.0,14.0,7.0,269,18,PAKISTAN,2009,2017,8,1.0,0.012345679012345678,32.160493827160494,0,124,0.07407407407407407,0.1728395061728395,0.08641975308641975,269,18,287,3.3209876543209877,0.2222222222222222,14.617283950617285,3.54320987654321,1184,0.454510556621881,1421.0,3327.0,42.71115118725579,325.625
728,1695,Akram Raza ,1989-1995,49,25.0,14.0,193.0,33*,17.54,310.0,62.25,0.0,0.0,4.0,8,2,PAKISTAN,1989,1995,6,0.5102040816326531,0.56,7.72,1,33,0.0,0.0,0.16,8,2,10,0.32,0.08,1.76,0.4,44,0.22797927461139897,149.0,300.0,49.666666666666664,32.166666666666664
729,1698,Arshad Khan ,1993-2006,58,29.0,18.0,133.0,20,12.09,217.0,61.29,0.0,0.0,5.0,6,1,PAKISTAN,1993,2006,13,0.5,0.6206896551724138,4.586206896551724,0,20,0.0,0.0,0.1724137931034483,6,1,7,0.20689655172413793,0.034482758620689655,1.0344827586206897,0.2413793103448276,30,0.22556390977443608,103.0,210.0,49.047619047619044,10.23076923076923
730,1701,Asad Shafiq ,2010-2017,60,58.0,4.0,1336.0,84,24.74,1979.0,67.5,0.0,9.0,5.0,108,5,PAKISTAN,2010,2017,7,0.9666666666666667,0.06896551724137931,23.03448275862069,0,84,0.0,0.15517241379310345,0.08620689655172414,108,5,113,1.8620689655172413,0.08620689655172414,7.9655172413793105,1.9482758620689655,462,0.3458083832335329,874.0,1866.0,46.838156484458736,190.85714285714286
731,1703,Ashraf Ali ,1980-1985,16,9.0,5.0,69.0,19*,17.25,135.0,51.11,0.0,0.0,1.0,3,0,PAKISTAN,1980,1985,5,0.5625,0.5555555555555556,7.666666666666667,1,19,0.0,0.0,0.1111111111111111,3,0,3,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,12,0.17391304347826086,57.0,132.0,43.18181818181818,13.8
732,1705,Asif Iqbal ,1973-1979,10,8.0,2.0,330.0,62,55.0,466.0,70.81,0.0,5.0,0.0,28+,1+,PAKISTAN,1973,1979,6,0.8,0.25,41.25,0,62,0.0,0.625,0.0,28,1,29,3.5,0.125,14.75,3.625,118,0.3575757575757576,212.0,437.0,48.51258581235698,55.0
733,1708,Asif Mujtaba ,1986-1996,66,55.0,14.0,1068.0,113*,26.04,1671.0,63.91,1.0,6.0,8.0,66,2,PAKISTAN,1986,1996,10,0.8333333333333334,0.2545454545454545,19.418181818181818,1,113,0.01818181818181818,0.10909090909090909,0.14545454545454545,66,2,68,1.2,0.03636363636363636,5.018181818181818,1.2363636363636363,276,0.25842696629213485,792.0,1603.0,49.40736119775421,106.8
734,1713,Azhar Ali ,2011-2018,53,53.0,3.0,1845.0,102,36.9,2478.0,74.45,3.0,12.0,3.0,168,14,PAKISTAN,2011,2018,7,1.0,0.05660377358490566,34.81132075471698,0,102,0.05660377358490566,0.22641509433962265,0.05660377358490566,168,14,182,3.169811320754717,0.2641509433962264,14.264150943396228,3.4339622641509435,756,0.4097560975609756,1089.0,2296.0,47.430313588850176,263.57142857142856
735,1714,Azhar Mahmood ,1996-2007,143,110.0,26.0,1521.0,67,18.1,1988.0,76.5,0.0,3.0,9.0,119,24,PAKISTAN,1996,2007,11,0.7692307692307693,0.23636363636363636,13.827272727272728,0,67,0.0,0.02727272727272727,0.08181818181818182,119,24,143,1.0818181818181818,0.21818181818181817,5.636363636363637,1.3,620,0.4076265614727153,901.0,1845.0,48.83468834688347,138.27272727272728
736,1716,Babar Azam ,2015-2021,83,81.0,11.0,3985.0,158,56.92,4449.0,89.57,14.0,17.0,3.0,360,41,PAKISTAN,2015,2021,6,0.9759036144578314,0.13580246913580246,49.19753086419753,0,158,0.1728395061728395,0.20987654320987653,0.037037037037037035,360,41,401,4.444444444444445,0.5061728395061729,20.814814814814817,4.950617283950617,1686,0.4230865746549561,2299.0,4048.0,56.79347826086957,664.1666666666666
737,1722,Danish Kaneria ,2001-2007,18,10.0,8.0,12.0,6*,6.0,22.0,54.54,0.0,0.0,2.0,1,0,PAKISTAN,2001,2007,6,0.5555555555555556,0.8,1.2,1,6,0.0,0.0,0.2,1,0,1,0.1,0.0,0.4,0.1,4,0.3333333333333333,8.0,21.0,38.095238095238095,2.0
738,1726,Faisal Iqbal ,2000-2006,18,16.0,2.0,314.0,100*,22.42,519.0,60.5,1.0,0.0,3.0,24,4,PAKISTAN,2000,2006,6,0.8888888888888888,0.125,19.625,1,100,0.0625,0.0,0.1875,24,4,28,1.5,0.25,7.5,1.75,120,0.3821656050955414,194.0,491.0,39.5112016293279,52.333333333333336
739,1728,Fawad Alam ,2007-2015,38,36.0,12.0,966.0,114*,40.25,1297.0,74.47,1.0,6.0,3.0,59,6,PAKISTAN,2007,2015,8,0.9473684210526315,0.3333333333333333,26.833333333333332,1,114,0.027777777777777776,0.16666666666666666,0.08333333333333333,59,6,65,1.6388888888888888,0.16666666666666666,7.555555555555555,1.8055555555555556,272,0.2815734989648033,694.0,1232.0,56.33116883116883,120.75
740,1735,Haris Sohail ,2013-2020,42,41.0,5.0,1685.0,130,46.8,1977.0,85.23,2.0,14.0,1.0,135,26,PAKISTAN,2013,2020,7,0.9761904761904762,0.12195121951219512,41.09756097560975,0,130,0.04878048780487805,0.34146341463414637,0.024390243902439025,135,26,161,3.292682926829268,0.6341463414634146,16.975609756097562,3.926829268292683,696,0.4130563798219585,989.0,1816.0,54.46035242290749,240.71428571428572
741,1736,Haroon Rasheed ,1977-1982,12,10.0,2.0,166.0,63*,20.75,316.0,52.53,0.0,1.0,0.0,6+,0+,PAKISTAN,1977,1982,5,0.8333333333333334,0.2,16.6,1,63,0.0,0.1,0.0,6,0,6,0.6,0.0,2.4,0.6,24,0.14457831325301204,142.0,310.0,45.806451612903224,33.2
742,1737,Hasan Ali ,2016-2021,57,33.0,10.0,353.0,59,15.34,286.0,123.42,0.0,2.0,3.0,23,24,PAKISTAN,2016,2021,5,0.5789473684210527,0.30303030303030304,10.696969696969697,0,59,0.0,0.06060606060606061,0.09090909090909091,23,24,47,0.696969696969697,0.7272727272727273,7.151515151515151,1.4242424242424243,236,0.6685552407932012,117.0,239.0,48.95397489539749,70.6
743,1742,Iftikhar Ahmed ,2015-2020,7,7.0,3.0,114.0,32*,28.5,132.0,86.36,0.0,0.0,0.0,9,4,PAKISTAN,2015,2020,5,1.0,0.42857142857142855,16.285714285714285,1,32,0.0,0.0,0.0,9,4,13,1.2857142857142858,0.5714285714285714,8.571428571428571,1.8571428571428572,60,0.5263157894736842,54.0,119.0,45.378151260504204,22.8
744,1743,Iftikhar Anjum ,2004-2010,62,34.0,19.0,234.0,32,15.6,378.0,61.9,0.0,0.0,4.0,15,3,PAKISTAN,2004,2010,6,0.5483870967741935,0.5588235294117647,6.882352941176471,0,32,0.0,0.0,0.11764705882352941,15,3,18,0.4411764705882353,0.08823529411764706,2.2941176470588234,0.5294117647058824,78,0.3333333333333333,156.0,360.0,43.333333333333336,39.0
745,1744,Ijaz Ahmed ,1986-2000,250,232.0,29.0,6564.0,139*,32.33,8174.0,80.3,10.0,37.0,14.0,531+,87+,PAKISTAN,1986,2000,14,0.928,0.125,28.29310344827586,1,139,0.04310344827586207,0.15948275862068967,0.0603448275862069,531,87,618,2.288793103448276,0.375,11.405172413793103,2.663793103448276,2646,0.4031078610603291,3918.0,7556.0,51.85283218634198,468.85714285714283
746,1746,Ijaz Faqih ,1980-1988,27,19.0,3.0,197.0,42*,12.31,351.0,56.12,0.0,0.0,4.0,15,0,PAKISTAN,1980,1988,8,0.7037037037037037,0.15789473684210525,10.368421052631579,1,42,0.0,0.0,0.21052631578947367,15,0,15,0.7894736842105263,0.0,3.1578947368421053,0.7894736842105263,60,0.30456852791878175,137.0,336.0,40.773809523809526,24.625
747,1747,Imad Wasim ,2015-2020,55,40.0,17.0,986.0,63*,42.86,894.0,110.29,0.0,5.0,1.0,91,19,PAKISTAN,2015,2020,5,0.7272727272727273,0.425,24.65,1,63,0.0,0.125,0.025,91,19,110,2.275,0.475,11.95,2.75,478,0.4847870182555781,508.0,784.0,64.79591836734694,197.2
748,1750,Imran Farhat ,2001-2013,58,58.0,2.0,1719.0,107,30.69,2489.0,69.06,1.0,13.0,3.0,190,16,PAKISTAN,2001,2013,12,1.0,0.034482758620689655,29.637931034482758,0,107,0.017241379310344827,0.22413793103448276,0.05172413793103448,190,16,206,3.2758620689655173,0.27586206896551724,14.758620689655173,3.5517241379310347,856,0.49796393251890636,863.0,2283.0,37.80113885238721,143.25
749,1751,Imran Khan ,1974-1992,175,151.0,40.0,3709.0,102*,33.41,5105.0,72.65,1.0,19.0,6.0,222+,45+,PAKISTAN,1974,1992,18,0.8628571428571429,0.26490066225165565,24.56291390728477,1,102,0.006622516556291391,0.12582781456953643,0.039735099337748346,222,45,267,1.4701986754966887,0.2980132450331126,7.668874172185431,1.7682119205298013,1158,0.312213534645457,2551.0,4838.0,52.728400165357584,206.05555555555554
750,1752,Imran Nazir ,1999-2009,79,79.0,2.0,1895.0,160,24.61,2339.0,81.01,2.0,9.0,10.0,235,32,PAKISTAN,1999,2009,10,1.0,0.02531645569620253,23.9873417721519,0,160,0.02531645569620253,0.11392405063291139,0.12658227848101267,235,32,267,2.9746835443037973,0.4050632911392405,14.329113924050633,3.3797468354430378,1132,0.5973614775725594,763.0,2072.0,36.82432432432432,189.5
751,1754,Inzamam-ul-Haq ,1991-2007,375,348.0,52.0,11701.0,137*,39.53,15769.0,74.2,10.0,83.0,20.0,970,143,PAKISTAN,1991,2007,16,0.928,0.14942528735632185,33.62356321839081,1,137,0.028735632183908046,0.23850574712643677,0.05747126436781609,970,143,1113,2.7873563218390807,0.4109195402298851,13.614942528735632,3.1982758620689653,4738,0.4049226561832322,6963.0,14656.0,47.509552401746724,731.3125
752,1755,Iqbal Qasim ,1977-1988,15,7.0,1.0,39.0,13,6.5,90.0,43.33,0.0,0.0,2.0,3+,0+,PAKISTAN,1977,1988,11,0.4666666666666667,0.14285714285714285,5.571428571428571,0,13,0.0,0.0,0.2857142857142857,3,0,3,0.42857142857142855,0.0,1.7142857142857142,0.42857142857142855,12,0.3076923076923077,27.0,87.0,31.03448275862069,3.5454545454545454
753,1760,Javed Miandad ,1975-1996,233,218.0,41.0,7381.0,119*,41.7,11014.0,67.01,8.0,50.0,8.0,445+,44+,PAKISTAN,1975,1996,21,0.9356223175965666,0.18807339449541285,33.857798165137616,1,119,0.03669724770642202,0.22935779816513763,0.03669724770642202,445,44,489,2.041284403669725,0.2018348623853211,9.376146788990827,2.243119266055046,2044,0.27692724563067334,5337.0,10525.0,50.70783847980997,351.4761904761905
754,1762,Junaid Khan ,2011-2019,76,31.0,17.0,68.0,25,4.85,127.0,53.54,0.0,0.0,6.0,4,1,PAKISTAN,2011,2019,8,0.40789473684210525,0.5483870967741935,2.193548387096774,0,25,0.0,0.0,0.1935483870967742,4,1,5,0.12903225806451613,0.03225806451612903,0.7096774193548387,0.16129032258064516,22,0.3235294117647059,46.0,122.0,37.704918032786885,8.5
755,1764,Kabir Khan ,1994-2000,10,5.0,4.0,10.0,5,10.0,25.0,40.0,0.0,0.0,0.0,0,0,PAKISTAN,1994,2000,6,0.5,0.8,2.0,0,5,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,25.0,40.0,1.6666666666666667
756,1765,Kamran Akmal ,2002-2017,157,138.0,14.0,3236.0,124,26.09,3855.0,83.94,5.0,10.0,10.0,378,37,PAKISTAN,2002,2017,15,0.8789808917197452,0.10144927536231885,23.44927536231884,0,124,0.036231884057971016,0.07246376811594203,0.07246376811594203,378,37,415,2.739130434782609,0.26811594202898553,12.565217391304348,3.0072463768115942,1734,0.5358467243510506,1502.0,3440.0,43.66279069767442,215.73333333333332
757,1773,Majid Khan ,1973-1982,23,22.0,1.0,786.0,109,37.42,1052.0,74.71,1.0,7.0,1.0,69+,6+,PAKISTAN,1973,1982,9,0.9565217391304348,0.045454545454545456,35.72727272727273,0,109,0.045454545454545456,0.3181818181818182,0.045454545454545456,69,6,75,3.1363636363636362,0.2727272727272727,14.181818181818182,3.409090909090909,312,0.3969465648854962,474.0,977.0,48.51586489252815,87.33333333333333
758,1774,Mansoor Akhtar ,1980-1990,41,35.0,1.0,593.0,47,17.44,1148.0,51.65,0.0,0.0,1.0,43+,2+,PAKISTAN,1980,1990,10,0.8536585365853658,0.02857142857142857,16.942857142857143,0,47,0.0,0.0,0.02857142857142857,43,2,45,1.2285714285714286,0.05714285714285714,5.257142857142857,1.2857142857142858,184,0.3102866779089376,409.0,1103.0,37.0806890299184,59.3
759,1778,Manzoor Elahi ,1984-1995,54,46.0,13.0,741.0,50*,22.45,827.0,89.6,0.0,1.0,1.0,53+,17+,PAKISTAN,1984,1995,11,0.8518518518518519,0.2826086956521739,16.108695652173914,1,50,0.0,0.021739130434782608,0.021739130434782608,53,17,70,1.1521739130434783,0.3695652173913043,6.826086956521739,1.5217391304347827,314,0.42375168690958165,427.0,757.0,56.40686922060766,67.36363636363636
760,1781,Misbah-ul-Haq ,2002-2015,162,149.0,31.0,5122.0,96*,43.4,6945.0,73.75,0.0,42.0,6.0,342,83,PAKISTAN,2002,2015,13,0.9197530864197531,0.2080536912751678,34.375838926174495,1,96,0.0,0.28187919463087246,0.040268456375838924,342,83,425,2.295302013422819,0.5570469798657718,12.523489932885905,2.8523489932885906,1866,0.36431081608746585,3256.0,6520.0,49.938650306748464,394.0
761,1783,Mohammad Akram ,1995-2000,23,9.0,7.0,14.0,7*,7.0,34.0,41.17,0.0,0.0,1.0,1,0,PAKISTAN,1995,2000,5,0.391304347826087,0.7777777777777778,1.5555555555555556,1,7,0.0,0.0,0.1111111111111111,1,0,1,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,4,0.2857142857142857,10.0,33.0,30.303030303030305,2.8
762,1784,Mohammad Amir ,2009-2019,61,30.0,10.0,363.0,73*,18.15,444.0,81.75,0.0,2.0,5.0,32,8,PAKISTAN,2009,2019,10,0.4918032786885246,0.3333333333333333,12.1,1,73,0.0,0.06666666666666667,0.16666666666666666,32,8,40,1.0666666666666667,0.26666666666666666,5.866666666666667,1.3333333333333333,176,0.48484848484848486,187.0,404.0,46.28712871287129,36.3
763,1785,Mohammad Asif ,2005-2010,35,16.0,7.0,34.0,6,3.77,100.0,34.0,0.0,0.0,3.0,2,0,PAKISTAN,2005,2010,5,0.45714285714285713,0.4375,2.125,0,6,0.0,0.0,0.1875,2,0,2,0.125,0.0,0.5,0.125,8,0.23529411764705882,26.0,98.0,26.53061224489796,6.8
764,1786,Mohammad Hafeez ,2003-2019,218,216.0,15.0,6614.0,140*,32.9,8633.0,76.61,11.0,38.0,19.0,664,110,PAKISTAN,2003,2019,16,0.9908256880733946,0.06944444444444445,30.62037037037037,1,140,0.05092592592592592,0.17592592592592593,0.08796296296296297,664,110,774,3.074074074074074,0.5092592592592593,15.351851851851851,3.5833333333333335,3316,0.5013607499244028,3298.0,7859.0,41.96462654281715,413.375
765,1789,Mohammad Irfan ,2010-2016,60,33.0,21.0,48.0,12,4.0,149.0,32.21,0.0,0.0,8.0,5,2,PAKISTAN,2010,2016,6,0.55,0.6363636363636364,1.4545454545454546,0,12,0.0,0.0,0.24242424242424243,5,2,7,0.15151515151515152,0.06060606060606061,0.9696969696969697,0.21212121212121213,32,0.6666666666666666,16.0,142.0,11.267605633802818,8.0
766,1791,Mohammad Nawaz ,2016-2021,16,13.0,3.0,203.0,53,20.3,223.0,91.03,0.0,1.0,0.0,15,3,PAKISTAN,2016,2021,5,0.8125,0.23076923076923078,15.615384615384615,0,53,0.0,0.07692307692307693,0.0,15,3,18,1.1538461538461537,0.23076923076923078,6.0,1.3846153846153846,78,0.3842364532019704,125.0,205.0,60.97560975609756,40.6
767,1793,Mohammad Rizwan ,2015-2021,41,37.0,7.0,864.0,115,28.8,986.0,87.62,2.0,4.0,2.0,77,6,PAKISTAN,2015,2021,6,0.9024390243902439,0.1891891891891892,23.35135135135135,0,115,0.05405405405405406,0.10810810810810811,0.05405405405405406,77,6,83,2.081081081081081,0.16216216216216217,9.297297297297298,2.2432432432432434,344,0.39814814814814814,520.0,903.0,57.58582502768549,144.0
768,1795,Mohammad Sami ,2001-2015,87,46.0,19.0,314.0,46,11.62,490.0,64.08,0.0,0.0,5.0,16,10,PAKISTAN,2001,2015,14,0.5287356321839081,0.41304347826086957,6.826086956521739,0,46,0.0,0.0,0.10869565217391304,16,10,26,0.34782608695652173,0.21739130434782608,2.6956521739130435,0.5652173913043478,124,0.39490445859872614,190.0,464.0,40.94827586206897,22.428571428571427
769,1798,Mohammad Yousuf ,1998-2010,281,267.0,40.0,9554.0,141*,42.08,12753.0,74.91,15.0,62.0,15.0,774,87,PAKISTAN,1998,2010,12,0.9501779359430605,0.149812734082397,35.78277153558052,1,141,0.056179775280898875,0.23220973782771537,0.056179775280898875,774,87,861,2.898876404494382,0.3258426966292135,13.55056179775281,3.2247191011235956,3618,0.37868955411346034,5936.0,11892.0,49.91590985536495,796.1666666666666
